# 2014 RORC Mainseries IRC Two-Handed - North Sea Race (Fri 30 May 14) - 14 boats - https://www.rorc.org/raceresults/2014/twohanded04.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,94,NED7023,dream machine,J/105,John Van Veen,,,1 - 10:31:41,1.003,1 - 10:37:54,
2,88,NED7244,Junique,J/122,Chris Revelman & Pascal Bakker,,,1 - 07:54:17,1.086,1 - 10:38:55,
3,84,FRA37588,So What,JPK 10.10,Chris Schram,,,1 - 10:55:35,1.008,1 - 11:12:21,
4,80,IRL3208,Blizzard Of Uz,Sun Fast 3200,Erik Mayer-Martenson,,,1 - 11:29:41,1.003,1 - 11:36:04,
5,77,GBR1293R,Batfish,J/133,Bart Desaunois,,,1 - 08:19:55,1.106,1 - 11:45:33,
6,74,NED904,Windsprint,Elan 400,Reijer Blankevoort,,,1 - 09:42:23,1.061,1 - 11:45:45,
7,72,NED8306,SparklinGS,Grand Soleil 37,Richard van Leeuwen,,,1 - 11:44:21,1.011,1 - 12:07:56,
8,70,NED8244,Harpoen,J/105,Harry Rek,,,1 - 13:27:52,1.000,1 - 13:27:52,
9,68,NED7858,Home Of Jazz,VQ 32,Hendrik ten Hoor,,,1 - 14:41:11,1.016,1 - 15:18:19,
10,66,GBR7707T,Fay J,J/105,Wilko Seelt,,,2 - 00:32:29,1.005,2 - 00:47:03,DPI-30% Time Penalty
11,64,NED7800,Arethusa,J/109,Kees Mijs,,,2 - 04:00:57,1.012,2 - 04:38:24,DPI-50% Time Penalty
12,62,NED8248,RoaringX,X 41,Ad Lagendijk,,,2 - 03:26:45,1.095,2 - 08:19:59,DPI-50% Time Penalty
,10,NED7975,Blue June,Standfast 43,Henk Zomer,,,,1.003,,DNF-Did Not Finish
,10,GBR1513L,Il Corvo,Grand Soleil 43,Astrid De Vin,,,,1.092,,DNF-Did Not Finish
