# 2017 IRC National Championship - IRC Two - Entries: 15      Races Sailed: 8      Discard: 1 (None) - 15 boats - https://www.rorc.org/raceresults/2017/ircnats-twoos.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
,,GBR4863R,Yes!,JPK 1080+,Adam Gosling,,,,1.060,,
,,GBR419R,Redshift Reloaded,Sun Fast 3600,Ed Fishwick,,,,1.050,,
,,NED6169,Elke,First 40,Frans & Carla Rodenburg,,,,1.086,,
,,BEL3590,Amaris 2,Archambault A35,Gabriel Krier,,,,1.029,,
,,FRA76,Pegasus,Farr 30,Malcolm Wootton,,,,1.047,,
,,GBR3213L,Dusty P,First 40,Richard Patrick,,,,1.076,,
,,GBR4013R,Adventurer out of Sailplane,First 40,Rob Bottomley,,,,1.083,,
,,GBR7737R,Aurora,Corby 37,Roderick Stuart & Bill Ram,,,,1.094,,
,,GBR4070L,Incognito,First 40.7,Paul McNamara & Tony Lowe,,,,1.050,,
,,GBR7122X,Juno,J/122e,Christopher Daniel,,,,1.093,,
,,GBR42N,La Réponse,First 40,Andrew McIrvine,,,,1.080,,
,,GBR979R,Malice,HOD 35,Mike Moxley,,,,1.022,,
,,GBR8405R,Olympia's Tigress,First 40,Susan Glenny / Tigress Sport,,,,1.085,,
,,GBR011,Pandemonium,Farr 280,Jamie Rankin,,,,1.093,,
,,GBR9235R,Mad Max,Max Fun 35,Andy Williams,,,,1.083,,
