# 2022 RORC Easter Challenge - IRC Three - Entries: 15      Races Sailed: 8      Discard: 1 (None) - 15 boats - https://www.rorc.org/raceresults/2022/rec-threeos.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
,,SWE332,Mrs Freckles,Corby 33,Lena Having,,,,1.035,,
,,NED118,Winsome,S&S 41,Harry J. Heijst,,,,0.993,,
,,FRA7891,Bullit,Quarter Tonner,Julian Metherell,,,,0.906,,
,,GBR8809R,Mojo Risin',J/109,J/109 Racing Limited,,,,1.008,,
,,GBR6455R,Frank 3,Sj320,Oliver Love,,,,0.957,,
,,GBR4796L,Joy,JPK 1010,Peter Butters,,,,0.998,,
,,GBR979R,Malice,HOD 35,Mike Moxley,,,,1.020,,
,,GBR8541R,Jolly Jack Tar,J/109,RNSA,,,,1.012,,
,,GBR97L,Jaywalker,J/97,Robert Baker,,,,0.973,,
,,GBR795R,Diablo,Sun Fast 3600,Nick Martin,,,,1.035,,
,,GBR927R,Atomic,Sun Fast 3300,Gareth Edmondson,,,,1.025,,
,,SWE450,Emily Of Cowes,Elan 450,Richard Oswald,,,,1.043,,
,,GBR1415L,Mad Dash,Elan 410,Phil Morgan,,,,1.039,,
,,IOM7003,Polished Manx II,First 40.7,Kuba Szymanski,,,,1.018,,
,,GBR9109T,Red Arrow,J/109,RAFSA,,,,1.008,,
