# 2015 RORC Mainseries IRC Two - Myth of Malham Race (Sat 23 May 15 13:40:00) - 36 boats - https://www.rorc.org/raceresults/2015/two04.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,100,GBR9922T,R&W,J/122,Andy Theobald,,25 May - 02:52:25,1 - 13:12:25,1.087,1 - 16:26:38,
2,94,GBR7041R,Anticipation,First 40.7,Peter Newlands,,25 May - 04:09:08,1 - 14:29:08,1.056,1 - 16:38:27,
3,90,GBR7743R,Kestrel,Arcona 410,Simon Bamford,,25 May - 03:34:15,1 - 13:54:15,1.077,1 - 16:49:22,
4,86,FRA36859,Stamina III,A 40,Michel Peretie,,25 May - 03:35:40,1 - 13:55:40,1.085,1 - 17:09:06,
5,83,GBR8410R,Premier Flair,Elan 410,Jim Macgregor,,25 May - 05:55:13,1 - 16:15:13,1.071,1 - 19:06:42,
6,80,BEL12345,Azawakh,MC34 Patton,Vincent Willemart and Eric Van Campenhout,Eric van Campenhout,25 May - 07:00:06,1 - 17:20:06,1.059,1 - 19:46:26,
7,78,GBR42N,La Réponse,First 40,Andrew McIrvine,Jason Owen,25 May - 06:03:04,1 - 16:23:04,1.084,1 - 19:46:36,
8,76,GBR7951R,Drop Bear,First 40,John Reivers,,25 May - 06:26:12,1 - 16:46:12,1.079,1 - 19:59:27,
9,74,FRA25767,Exception,X 40,Patrick Ponchelet,,25 May - 07:38:23,1 - 17:58:23,1.053,1 - 20:11:51,
10,72,GBR7408R,Arthur Logic,First 40,Sailing Logic,Nick Martin,25 May - 08:19:43,1 - 18:39:43,1.070,1 - 21:38:54,
11,70,GBR8383R,Assassin,Prima 38,Mark Brown,Brown / Leese,25 May - 09:35:26,1 - 19:55:26,1.051,1 - 22:09:50,
12,68,GBR2993L,Minx 3,First 40,Jonathan Gardiner,,25 May - 09:12:22,1 - 19:32:22,1.075,1 - 22:48:18,
13,66,GBR7720R,Assarain III,J/120,Andy Hunt,,25 May - 10:43:15,1 - 21:03:15,1.051,1 - 23:21:07,
14,65,GBR8601R,INO,Corby 36,James Neville,2H,25 May - 09:52:25,1 - 20:12:25,1.077,1 - 23:36:39,
15,64,RUS404,Knyaz,A40,"Artem Brum, Radik Minibaev, Iskander Rakhimov",Boris Omelnitskiy,25 May - 10:00:21,1 - 20:20:21,1.074,1 - 23:37:13,
16,63,GBR7384R,Sirens' Tigress,Reflex 38,Susan Glenny,,25 May - 11:02:38,1 - 21:22:38,1.053,1 - 23:46:56,
17,62,GBR3922R,Jangle,J/122 E,Clive Miles,,25 May - 09:31:19,1 - 19:51:19,1.094,1 - 23:58:40,
18,61,GBR6671T,Blue Juice,First 40.7,Civil Service Offshore Racing Club,Simon Zavad,25 May - 11:07:25,1 - 21:27:25,1.058,2 - 00:05:36,
19,60,GBR7952R,Bunyip,First 40,John Reivers,Matthew Muhlenkamp,25 May - 10:05:43,1 - 20:25:43,1.083,2 - 00:06:58,
20,59,GBR8191R,British Soldier,J/111,Army Sailing Association,Robert Duke,25 May - 09:31:27,1 - 19:51:27,1.098,2 - 00:09:20,
21,58.5,GBR2806L,Winston Logic,First 40,Sailing Logic,Tim Scarisbrick,25 May - 10:40:42,1 - 21:00:42,1.074,2 - 00:20:33,
22,58,GBR2741R,Batfish 5,Comet 41S,Bill Blain,,25 May - 11:14:44,1 - 21:34:44,1.068,2 - 00:40:42,
23,57.5,GBR6504N,Talisman,Prima 38,Simon Harwood,,25 May - 11:24:24,1 - 21:44:24,1.067,2 - 00:48:16,
24,57,GBR6525N,Revive,Prima 38,Paul A Farrands,,25 May - 11:22:45,1 - 21:42:45,1.074,2 - 01:05:43,
25,56.5,GBR9949T,Fireball,First 40.7,Chris Clark,,25 May - 12:30:57,1 - 22:50:57,1.054,2 - 01:22:44,
26,56,GBR9481R,Lancelot,First 40.7,Sailing Logic,Alice Stein,25 May - 12:29:26,1 - 22:49:26,1.055,2 - 01:23:57,
27,55.5,GBR9604R,Nunatak,J/120,Elin Haf Davies,2H,25 May - 12:48:05,1 - 23:08:05,1.055,2 - 01:43:38,
28,55,GBR1471L,Inspire,Elan 410,Urban Truant,Richard Beniston,25 May - 12:33:31,1 - 22:53:31,1.064,2 - 01:53:35,
29,54.5,GBR8409R,Galahad Of Cowes,First 40,Sailing Logic,Jim Dobie,25 May - 12:28:02,1 - 22:48:02,1.081,2 - 02:35:29,
30,54,GBR8750R,Bella of London,Grand Soleil 50,Mike Surridge,,25 May - 12:36:09,1 - 22:56:09,1.086,2 - 02:58:20,
31,53.5,GBR8883R,Volunteer,First 40.7,Volunteer Yachting Ltd.,Royal Naval Reserve,25 May - 14:41:51,2 - 01:01:51,1.057,2 - 03:49:32,
32,53,GBR9043T,Flying Fish of Cowes,First 40.7,Andrew Hunt,Jake Carter,25 May - 14:50:58,2 - 01:10:58,1.056,2 - 03:56:13,
33,52.5,IRL7111,Mustigo II,J/111,Stephen Scholefield,2H,25 May - 17:00:15,2 - 03:20:15,1.098,2 - 08:22:07,
34,52,GBR5669,Miss Tippy,Oyster 56,Brian Norton,,25 May - 19:57:15,2 - 06:17:15,1.064,2 - 09:45:43,
,10,GBR1415R,Kokomo,Prima 38,Steve Trigwell,,,,1.073,,DNS-Did Not Start
,10,GBR2311L,Zephyr,First 45,Marinos Pappas,,,,1.094,,DNF-Did Not Finish
