# 2017 RORC Mainseries IRC Four - De Guingand Bowl Race (Sat 13 May 17 09:00:00) - 24 boats - https://www.rorc.org/raceresults/2017/four04.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,100,FRA37310,Foggy Dew,JPK 10.10,Noel Racine,,14 May - 02:12:44,17:12:44,1.003,17:15:50,
2,94,GBR815,Longue Pierre,Dehler 38,D Cooper & P England,David Cooper,14 May - 03:23:26,18:23:26,0.963,17:42:36,
3,90,GBR8338,With Alacrity,Sigma 38,Chris Choules,,14 May - 03:13:59,18:13:59,0.982,17:54:17,
4,86,GBR123,Xara,Swan SR 38,Jonathan Rolls,,14 May - 04:12:09,19:12:09,0.938,18:00:43,
5,83,FRA34824,Kia Ora,Jpk 9.60,Olivier Hays,2H,14 May - 03:19:39,18:19:39,0.986,18:04:15,
6,80,MLT105,Bigfoot,J/105,Robert Nelson,2H,14 May - 03:09:00,18:09:00,1.001,18:10:05,
7,78,GBR2875L,Aventurera,Elan 333 1.90,David Gough,,14 May - 03:59:18,18:59:18,0.969,18:23:59,
8,76,GBR1178X,Easy Glider,S&S 41,Oliver Hughes,,14 May - 04:42:31,19:42:31,0.951,18:44:34,
9,74,GBR4944R,Ushaka,Optima 101,Tim Cork,,14 May - 05:43:46,20:43:46,0.911,18:53:04,
10,72,GBR922R,Juno,X 34,Charles Whittam,,14 May - 04:02:09,19:02:09,0.994,18:55:18,
11,70,FRA43653,Nirvana,Sun Fast 3200,Keith Thompson,2H,14 May - 04:04:32,19:04:32,0.995,18:58:49,
12,68,GBR3936,British Beagle,Sigma 36,Charles Emmett,2H,14 May - 05:17:46,20:17:46,0.936,18:59:50,
13,66,GBR1652R,Ithaka,S & S 44,Giovanni Mazzocchi,,14 May - 04:25:36,19:25:36,1.003,19:29:06,
14,65,GBR5963T,Pyxis,X 332,Kirsteen Donaldson,2H,14 May - 05:48:14,20:48:14,0.956,19:53:19,
15,64,GBR3705L,Whistledown IV,Feeling 1350,Graham Howat,,14 May - 05:04:48,20:04:48,0.994,19:57:34,
16,63,FRA43669,Funchal III,Salona 35,Jean-jacques Nere,,14 May - 06:49:17,21:49:17,0.998,21:46:40,
17,62,GBR8799T,Wild Spirit,Sun Odyssey 40,Paul Jackson,,14 May - 07:50:03,22:50:03,0.981,22:24:01,
18,61,GBR4902,Shila,Sigma 33,Jens Pace and Anthony Fielding,Anthony Fielding,14 May - 11:17:28,1 - 02:17:28,0.905,23:47:36,
19,60,GBR7716R,Psipsina,HOD 35,Bernie Bingham,2H,14 May - 08:58:05,23:58:05,1.001,23:59:31,
20,59,GBR3917,Tantrum Of Langstone,Sigma 36,Chris Staples,,14 May - 11:01:40,1 - 02:01:40,0.939,1 - 00:26:24,
21,58.5,GBR1751T,Spellbinder Of Wytch,Starlight 39,Phoenix Yacht Club,Trevor Nicholls,14 May - 11:26:34,1 - 02:26:34,0.945,1 - 00:59:18,
22,58,GBR1889L,Purple Mist,Sun Odyssey 36 I,Katherine Cope,2H,14 May - 11:09:48,1 - 02:09:48,0.976,1 - 01:32:07,
23,57.5,GBR6687T,Skywave,Elan 333,Royal Signals Yacht Club,Al Smith,14 May - 14:02:05,1 - 05:02:05,0.963,1 - 03:57:38,
,10,GBR3200N,All Or Nothing,Sun Fast 3200,Chris Blackburn & Simon Dipple,Chris Blackburn,,,0.995,,DNF-Did Not Finish
