# 2015 RORC Mainseries IRC Three - Myth of Malham Race (Sat 23 May 15 13:20:00) - 48 boats - https://www.rorc.org/raceresults/2015/three04.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,100,FRA43772,Courrier Du Leon,JPK 10.80,Géry Trentesaux,,25 May - 02:13:59,1 - 12:53:59,1.046,1 - 14:35:50,
2,94,GBR704R,Philosophie IV,First 40.7,Nicolas Gaumont-prat,,25 May - 02:11:08,1 - 12:51:08,1.048,1 - 14:37:16,
3,90,FRA38902,Raging Bee,JPK 10.10,Louis-Marie Dussere,2H,25 May - 07:40:11,1 - 18:20:11,1.006,1 - 18:35:25,
4,86,GBR3657L,Bellino,Sun Fast 3600,Rob Craigie,2H,25 May - 07:03:35,1 - 17:43:35,1.039,1 - 19:21:13,
5,83,FRA43791,Shaitan,JPK 10.80,Patrick Bauné / Jean-Eudes Renier,Renier / Baune,25 May - 07:02:34,1 - 17:42:34,1.044,1 - 19:32:41,
6,80,GBR979R,Malice,HOD 35,Mike Moxley,2H,25 May - 09:30:41,1 - 20:10:41,1.009,1 - 20:34:32,
7,78,GBR8537R,Jangada Too,J/109,Richard Palmer,,25 May - 10:17:10,1 - 20:57:10,1.009,1 - 21:21:26,
8,76,GBR6709R,J-T'Aime,J/109,Christopher Palmer,,25 May - 10:29:45,1 - 21:09:45,1.012,1 - 21:42:16,
9,74,GBR958R,Pincer Movement,JPK 10.10,Richard Searle,2H,25 May - 10:44:15,1 - 21:24:15,1.008,1 - 21:46:03,
10,72,GBR722R,Voador,J/105,Simon Curwen,2H,25 May - 10:51:25,1 - 21:31:25,1.006,1 - 21:47:48,
11,70,GBR7909R,Jolene II,J/109,Philip Nelson,,25 May - 10:27:44,1 - 21:07:44,1.017,1 - 21:53:46,
12,68,GBR9205R,Diablo-J,J/105,Nick Martin,2H,25 May - 11:00:15,1 - 21:40:15,1.006,1 - 21:56:41,
13,66,GBR5809R,Jelenko,J/109,Trevor Sainty,,25 May - 11:10:22,1 - 21:50:22,1.009,1 - 22:15:07,
14,65,GBR3135L,Jumbuck,J/109,John Allison,,25 May - 10:56:13,1 - 21:36:13,1.015,1 - 22:17:16,
15,64,GBR4343C,Tweak,JOD 35,Richard Breese,2H,25 May - 11:05:52,1 - 21:45:52,1.012,1 - 22:18:49,
16,63,GBR529R,Just So,J/109,David McGough,,25 May - 11:08:50,1 - 21:48:50,1.011,1 - 22:19:04,
17,62,GBR8529R,Jazzy Jellyfish,J/109,Kevin Armstrong,,25 May - 10:59:05,1 - 21:39:05,1.015,1 - 22:20:10,
18,61,GBR8250R,Fastrak X,Sun Fast 3600,Nigel De Quervain Colley,2H,25 May - 09:52:36,1 - 20:32:36,1.043,1 - 22:27:31,
19,60,FRA35966,Dr Feelgood (again),A 35,Sebastien Delasnerie,Olivier Fantou,25 May - 11:03:54,1 - 21:43:54,1.027,1 - 22:57:59,
20,59,GBR516R,White Rose,Elan 40,Bob Jackson,,25 May - 11:38:33,1 - 22:18:33,1.016,1 - 23:03:00,
21,58.5,GBR6809R,Jybe Talkin',J/109,Christopher Burleigh,,25 May - 12:01:44,1 - 22:41:44,1.013,1 - 23:18:09,
22,58,GBR1404R,Flair IV,Elan 40,Ashley Harris,2H,25 May - 11:40:42,1 - 22:20:42,1.021,1 - 23:19:06,
23,57.5,GBR795R,Ninjod,Sun Fast 3600,Paul Brant,2H,25 May - 10:56:06,1 - 21:36:06,1.040,1 - 23:25:33,
24,57,IRL1438,Jet Dream,J/105,Philip Bourke,,25 May - 12:30:42,1 - 23:10:42,1.008,1 - 23:33:21,
25,56.5,GBR8541R,Jolly Jack Tar,J/109,Michael Shrives,Joe Henry,25 May - 12:20:33,1 - 23:00:33,1.012,1 - 23:34:24,
26,56,GBR2091R,Boo,J/109,Neil McGrigor,2H,25 May - 12:27:25,1 - 23:07:25,1.011,1 - 23:38:31,
27,55.5,GBR8543R,Pure Joy,J/109,Pure Racing,Sarah Rossiter,25 May - 12:30:16,1 - 23:10:16,1.013,1 - 23:47:04,
28,55,GBR6865R,Jagerbomb,J/109,Paul Griffiths,2H,25 May - 12:38:53,1 - 23:18:53,1.010,1 - 23:47:16,
29,54.5,GBR2053R,Erica,Bavaria Match 35,Peter Seymour,2H,25 May - 13:00:29,1 - 23:40:29,1.007,2 - 00:00:30,
30,54,GBR3111N,Mostly Harmless,J/105,Tom Hayhoe and Natalie Jobling,Tom Hayhoe,25 May - 12:55:44,1 - 23:35:44,1.012,2 - 00:10:00,
31,53.5,MLT105,Bigfoot,J/105,Robert Nelson,2H,25 May - 13:28:17,2 - 00:08:17,1.007,2 - 00:28:30,
32,53,GBR1575L,Pure Attitude,X 37,Martin Gray,,25 May - 12:36:02,1 - 23:16:02,1.027,2 - 00:32:36,
33,52.5,GBR8380R,Elixir,Elan 380,Felicity Gabbay,,25 May - 12:32:23,1 - 23:12:23,1.030,2 - 00:37:21,
34,52,GBR9109T,Red Arrow,J/109,RAFSA,Francis Gmitrowicz,25 May - 12:49:45,1 - 23:29:45,1.025,2 - 00:41:00,
35,51.5,GBR2709R,Jumping Jellyfish,J/109,David Richards,Alberto Scicchitano,25 May - 13:48:00,2 - 00:28:00,1.011,2 - 00:59:59,
36,51,GBR3189L,Griet,Arcona 400,Peter Hale,,25 May - 12:38:34,1 - 23:18:34,1.050,2 - 01:40:30,
37,50.5,GBR5436R,Sunrise,Elan E4/360s,Thomas Kneen,,25 May - 14:06:04,2 - 00:46:04,1.023,2 - 01:53:22,
38,50,GBR2460L,Run,First 35,Langoon Watersports,Stephen Hacking,25 May - 14:39:55,2 - 01:19:55,1.025,2 - 02:33:55,
39,49.5,GBR1329R,Thumper,Grand Soleil 39,Julian Johnson,,25 May - 13:37:13,2 - 00:17:13,1.050,2 - 02:42:05,
40,49,GBR2L,Jigsaw,J/109,Chris Andrews,2H,25 May - 15:55:59,2 - 02:35:59,1.011,2 - 03:09:23,
41,48.5,GBR9070R,Change of Course,C & C 115,Keith Gibbs,,25 May - 17:52:59,2 - 04:32:59,1.031,2 - 06:10:44,
42,48,USA44160,Finnish Line,Swan 44 MK II,Michael Wilson,,25 May - 21:03:22,2 - 07:43:22,1.013,2 - 08:26:50,
43,47.5,GBR4709R,Jambo!,J/109,Stephen Morris,,25 May - 12:41:16,2 - 08:49:31,1.008,2 - 09:16:48,DPI-20% Time Penalty
,10,GBR6908R,White Knight 7,J/109,Royal Armoured Corps Yacht Club,Dave Hoey,,,1.010,,DNS-Did Not Start
,10,GBR7735R,Eaujet,A35,Richard Elliott,,,,1.027,,DNS-Did Not Start
,10,FRA15012,Ginger,JOD 35,Alan Thornewill,2H,,,1.004,,DNF-Did Not Finish
,10,GBR9863,In X Celsis,X 119,Peter Jones,,,,1.037,,DNF-Did Not Finish
,10,GBR8972T,Inseyandra,Bavaria 46 C,Solent Sail Ltd,Martin Thomas,,,1.048,,DNF-Did Not Finish
