# 2014 IRC National Championship IRC Four - Entries: 13      Races Sailed: 9      Discard: 1 (None) - 13 boats - https://www.rorc.org/raceresults/2014/ircnats-fouros.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
,,KZ3494,Swuzzlebubble,Half Tonner,Peter Morton,,,,0.974,,
,,GBR363R,Whooper,One Off,Giovanni Belgrano,,,,0.915,,
,,GBR902R,Whiskers,Quarter Tonner,Catrina Southworth,,,,0.909,,
,,GBR1497R,Induljence,J/97,Nick & Adam Munday,,,,0.979,,
,,GBR5261,Chimp,Half Tonner,Michael Kershaw,,,,0.929,,
,,ESP3090,Cote,Quarter Tonner,Rob Gray,Sam Pearson,,,0.909,,
,,GBR9250R,Who's To No,J/92,Richard Sparrow,,,,0.975,,
,,GBR629R,Cor Blimey,Corby 29,Giles Redpath,,,,0.992,,
,,NZL3311,Blackfun,Quarter Tonner,Tony Haywood,Tom Forrester-Coles,,,0.910,,
,,NED118,Winsome,S&S 41,Harry J. Heijst,,,,0.984,,
,,GBR1397R,Jaslan,J/97,Helen Hofmann,,,,0.974,,
,,GBR3033L,Wild Child,Corby 30,Brian Wilkinson,,,,0.984,,
,,GBR8700R,Phoenix,Quarter Tonner,John Welch,Penny Fulford,,,0.910,,
