# 2016 IRC National Championship - IRC One - Entries: 13      Races Sailed: 8      Discard: 1 (None) - 13 boats - https://www.rorc.org/raceresults/2016/ircnats-oneos.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
,,GBR236R,Erivale III,Ker 39,Michael Greville,,,,1.116,,
,,GBR7737R,Aurora,Corby 37,Roderick Stuart & Bill Ram,,,,1.094,,
,,GBR4321R,Oystercatcher XXXI,Humphreys H39,Richard Matthews,,,,1.136,,
,,GBR6889R,Keronimo,Ker 40,Andrew Williams,,,,1.196,,
,,GBR8888N,Cobra,King 40,Seb Blair,,,,1.116,,
,,GER7001,Shakti,Ker 46,Christoph Avenarius and Gorm Gondesen,,,,1.282,,
,,IRL2007,Jump Juice,Ker 37,Conor Phelan,,,,1.109,,
,,NED9111,Red Herring,J/111,Jan Van Berne,,,,1.097,,
,,GBR759R,Eclectic,Azuree 46,Colin Campbell,,,,1.132,,
,,GBR7751R,Journeymaker II,J/111,Chris Jones,,,,1.100,,
,,FRA346,Lann Ael 2,Jna 39,Didier Gaudoux,,,,1.117,,
,,ESP10315,Stamina,Jnd 39,Michel Peretie,,,,1.129,,
,,GBR562R,Night Owl II,Mat 12,Ed Hall,,,,1.136,,
