# 2014 IRC National Championship IRC One - Entries: 13      Races Sailed: 9      Discard: 1 (None) - 13 boats - https://www.rorc.org/raceresults/2014/ircnats-oneos.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
,,IRL3939,Antix,Ker 39,Anthony O'Leary,,,,1.130,,
,,GBR1682R,Tokoloshe II,GP 42,Michael Bartholomew,,,,1.260,,
,,USA61253,Catapult,Ker 40,Marc Glimcher,,,,1.211,,
,,GBR7745R,Eala Of Rhu,Swan 45,James McGarry,,,,1.183,,
,,NED40010,Baraka GP,Ker 40,Harmen J de Graaf,,,,1.195,,
,,IRL39000,Zero II,Mills 39,Cowes Race School,James Gair,,,1.116,,
,,GBR741R,Hooligan VII,Ker 40,Edward Broadway,,,,1.192,,
,,GBR8448R,Rebel,Farr 45,Stewart Whitehead,,,,1.216,,
,,GBR9160T,Espresso Martini,Farr 45,Jeffrey Blue,,,,1.216,,
,,GBR5955T,Kolga,Farr 45,British Keelboat Academy,Tim Powell,,,1.215,,
,,GBR43N,Antilope,Grand Soleil 43,Willem Wester,,,,1.127,,
,,GBR9181R,Chaos,Mills 43 Custom,Mark Lloyd,Michael Boyd and Niall Dowling,,,1.175,,
,,ITA42007,Problem Child,GP 42,Mark Lloyd,,,,1.262,,
