# 2017 RORC Mainseries IRC Overall - De Guingand Bowl Race (Sat 13 May 17) - 76 boats - https://www.rorc.org/raceresults/2017/ircoverall04.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,100,FRA43645,Dream Pearls,JPK 10.80,Arnaud Delamare and Eric Mordret,Eric Mordret,14 May - 01:31:19,16:21:19,1.039,16:59:35,
2,94,FRA37310,Foggy Dew,JPK 10.10,Noel Racine,,14 May - 02:12:44,17:12:44,1.003,17:15:50,
3,90,GBR5936R,Game On,Sun Fast 3600,Ian Hoddle,2H,14 May - 01:54:31,16:44:31,1.041,17:25:42,
4,86,GBR888X,Sunrise,JPK 10.80,Thomas Kneen,,14 May - 01:52:48,16:42:48,1.043,17:25:55,
5,83,GBR6664R,Fastrak XI,Sun Fast 3200 R2,Nigel De Quervain Colley,2H,14 May - 02:31:28,17:21:28,1.006,17:27:43,
6,80,GBR419R,Redshift Reloaded,Sun Fast 3600 2.15,Ed Fishwick,2H,14 May - 01:48:28,16:38:28,1.050,17:28:23,
7,78,GBR8383R,Assassin,Prima 38,Mark Brown,,14 May - 01:50:42,16:40:42,1.049,17:29:44,
8,76,GBR958R,Jangada,JPK 10.10,Richard Palmer,2H,14 May - 02:32:36,17:22:36,1.008,17:30:56,
9,74,GBR3657L,Bellino,Sun Fast 3600,Rob Craigie,2H,14 May - 02:02:25,16:52:25,1.041,17:33:56,
10,72,GBR4947R,Lisa,First 44.7,Nick & Suzi Jones,Michael Boyd,14 May - 01:21:48,16:01:48,1.100,17:37:59,
11,70,GBR720R,Assarain IV,J/133,Angus Bates,Rory Munro,14 May - 01:18:31,15:58:31,1.104,17:38:12,
12,68,GBR815,Longue Pierre,Dehler 38,D Cooper & P England,David Cooper,14 May - 03:23:26,18:23:26,0.963,17:42:36,
13,66,GBR759R,Eclectic,Azuree 46,Colin Campbell,,14 May - 01:02:37,15:42:37,1.131,17:46:06,
14,65,GBR9922T,R&w,J/122,Andy Theobald,,14 May - 01:47:03,16:27:03,1.081,17:47:00,
15,64,GBR1415R,Kokomo,Prima 38,Steve Trigwell,,14 May - 02:08:24,16:58:24,1.050,17:49:19,
16,63,GBR6840R,Lancelot II,First 40,Sailing Logic,Christopher Jackson,14 May - 01:55:26,16:35:26,1.075,17:50:05,
17,62,GBR8338,With Alacrity,Sigma 38,Chris Choules,,14 May - 03:13:59,18:13:59,0.982,17:54:17,
18,61,GBR236R,Erivale III,Ker 39,Michael Greville,,14 May - 01:23:00,16:03:00,1.116,17:54:42,
19,60,GBR9205R,Diablo-j,J/105,Nick Martin,2H,14 May - 03:03:43,17:53:43,1.004,17:58:01,
20,59,GBR5809R,Jelenko,J/109,Trevor Sainty,,14 May - 03:03:59,17:53:59,1.006,18:00:26,
21,58.5,ESP10315,Stamina,Jnd 39,Michel Peretie,,14 May - 01:17:02,15:57:02,1.129,18:00:29,
22,58,GBR123,Xara,Swan SR 38,Jonathan Rolls,,14 May - 04:12:09,19:12:09,0.938,18:00:43,
23,57.5,GBR9604R,Nunatak,J/120,Elin Haf Davies and Chris Frost,2H,14 May - 02:24:59,17:04:59,1.056,18:02:23,
24,57,GBR7122X,Juno,J/122e,Christopher Daniel,,14 May - 01:51:31,16:31:31,1.093,18:03:44,
25,56.5,FRA34824,Kia Ora,Jpk 9.60,Olivier Hays,2H,14 May - 03:19:39,18:19:39,0.986,18:04:15,
26,56,GBR9405R,Juliette,J/105,Jerry Freeman,2H,14 May - 03:10:22,18:00:22,1.004,18:04:41,
27,55.5,GBR6504N,Talisman,Prima 38,Simon Harwood,,14 May - 02:20:41,17:00:41,1.065,18:07:02,
28,55,GBR9328T,Intemperance,Sigma 400,Paul Shilling,2H,14 May - 02:53:50,17:43:50,1.022,18:07:14,
29,54.5,MLT105,Bigfoot,J/105,Robert Nelson,2H,14 May - 03:09:00,18:09:00,1.001,18:10:05,
30,54,GBR979R,Malice,HOD 35,Mike Moxley,2H,14 May - 02:59:24,17:49:24,1.022,18:12:56,
31,53.5,GBR851R,Cracklin Rosie,Corby 40,Steven Anderson,,14 May - 01:48:05,16:28:05,1.107,18:13:48,
32,53,GBR8248,Incisor,Corby 45,Windward Sailing,Cowes Race School – James Gair,14 May - 01:21:34,16:01:34,1.145,18:21:00,
33,52.5,GBR4081L,Julia,Oceanis 55,Richard Neocleous,Louie Neocleous,14 May - 02:06:27,16:46:27,1.096,18:23:04,
34,52,GBR7041R,Seafarers Ale Anticipation,First 40.7,Peter Newlands,,14 May - 02:45:48,17:25:48,1.055,18:23:19,
35,51.5,GBR2875L,Aventurera,Elan 333 1.90,David Gough,,14 May - 03:59:18,18:59:18,0.969,18:23:59,
36,51,GBR8191R,British Soldier,X 41,Army Sailing Association,Donall Ryan,14 May - 02:05:10,16:45:10,1.100,18:25:41,
37,50.5,GBR8809R,Mojo Risin',J/109,J/109 Racing Limited,Rob Cotterill,14 May - 03:26:59,18:16:59,1.009,18:26:51,
38,50,GBR741R,Hooligan VII,Ker 40,Edward Broadway,,14 May - 00:34:19,15:14:19,1.212,18:28:09,
39,49.5,GBR2729R,Jellyfish,Sun Fast 3600,David Richards,2H,14 May - 02:49:18,17:39:18,1.047,18:29:05,
