# 2017 IRC National Championship - IRC Three - Entries: 16      Races Sailed: 8      Discard: 1 (None) - 16 boats - https://www.rorc.org/raceresults/2017/ircnats-threeos.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
,,GBR363R,Whooper,One Off,Giovanni Belgrano,,,,0.923,,
,,GBR1405R,Elaine,Elan 37,Mike Bridges,,,,1.008,,
,,GBR4365T,MS Amlin Enigma,Mg 346,Ian Braham,,,,0.950,,
,,GBR581R,Antix,X 302,John Allen,,,,0.927,,
,,GBR5678T,Scarlet Jester,SJ 320,Jamie Muir,,,,0.970,,
,,GBR9202R,Nightjar,J92,Jack Banks,,,,0.975,,
,,GBR8185,Quokka 9,Half Tonner,Peter Rutter,,,,0.951,,
,,GBR9224R,Upstart,J92s,Robin Stevenson,,,,0.982,,
,,GBR347L,Cobra,First 34.7,John Stevens,,,,0.994,,
,,KZ3494,Swuzzlebubble,Half Tonner,Philip Plumtree,,,,0.974,,
,,GBR9700N,Only Magic,J/97,Richard Sparrow,,,,0.984,,
,,NED118,Winsome,S&S 41,Harry J. Heijst,,,,0.990,,
,,NED8925,Wings,Quarter Tonner,Berry Aarts,,,,0.915,,
,,GBR953R,Belinda,Quarter Tonner,Tom Hill,,,,0.914,,
,,GBR3033L,Rigit On Wild Child,Corby 30,Brian Wilkinson,,,,0.986,,
,,GBR6895T,Xcitable,X 362 Sport,Peter Hodgkinson,,,,0.996,,
